Scenario,Method,Bus,TimeSlot,Voltage_pu,VoltageSq
Rainy_LowWind,centralized,17,4,0.983478734671582,0.967230421551216
Rainy_LowWind,centralized,17,5,0.982762012667107,0.965821173541503
Rainy_LowWind,centralized,17,6,0.964756318117736,0.93075475334809
Rainy_LowWind,centralized,17,7,0.964072248591863,0.929435300504971
Rainy_LowWind,centralized,17,8,0.968597935256768,0.938181960183675
Rainy_LowWind,centralized,17,9,0.962003112708537,0.925449988860915
Rainy_LowWind,centralized,17,10,0.961881024721304,0.925215105718905
Rainy_LowWind,centralized,17,11,0.961797339745971,0.925054122742428
Rainy_LowWind,centralized,17,12,0.961775883815304,0.925012850688708
Rainy_LowWind,centralized,17,13,0.961772108859654,0.925005589380346
Rainy_LowWind,centralized,17,14,0.962122577841263,0.925679854791917
Rainy_LowWind,centralized,17,15,0.963910882759828,0.929124189902831
Rainy_LowWind,centralized,17,16,0.963260999625148,0.92787175339884
Rainy_LowWind,centralized,17,17,0.961722032411289,0.9249092676253
Rainy_LowWind,centralized,17,18,0.961585840195926,0.924647328065306
Rainy_LowWind,centralized,17,19,0.961591642397087,0.924658486727927
Rainy_LowWind,centralized,17,20,0.961719447502848,0.924904295705184
Rainy_LowWind,centralized,17,21,0.966920578146317,0.934935404442808
Rainy_LowWind,centralized,17,22,0.975328932445094,0.951266526464487
Rainy_LowWind,centralized,17,23,0.963498213415847,0.92832880725553
Rainy_LowWind,centralized,17,24,0.965574312464113,0.932333752890545
Rainy_LowWind,centralized,18,1,0.962628080816877,0.926652821977183
Rainy_LowWind,centralized,18,2,0.960000000817623,0.921600001569836
Rainy_LowWind,centralized,18,3,0.971402470631433,0.943622759948852
Rainy_LowWind,centralized,18,4,0.982860101362632,0.966013978850564
Rainy_LowWind,centralized,18,5,0.981998233270621,0.964320530146621
Rainy_LowWind,centralized,18,6,0.960000000761225,0.921600001461551
Rainy_LowWind,centralized,18,7,0.960000001145301,0.921600002198978
Rainy_LowWind,centralized,18,8,0.966740917525613,0.934588001618265
Rainy_LowWind,centralized,18,9,0.9600000277616,0.921600053302273
Rainy_LowWind,centralized,18,10,0.960000014596909,0.921600028026065
Rainy_LowWind,centralized,18,11,0.960000009513678,0.921600018266262
