Scenario,Method,Bus,TimeSlot,Voltage_pu,VoltageSq
S3_Carbon_NoDR,admm,13,19,0.9692664716219189,0.9394774930104042
S3_Carbon_NoDR,admm,13,20,0.9725187536780242,0.9457927262554575
S3_Carbon_NoDR,admm,13,21,0.9790616564247774,0.9585617270812288
S3_Carbon_NoDR,admm,13,22,0.9842149409671285,0.9686790500229281
S3_Carbon_NoDR,admm,13,23,0.9735584066434667,0.9478159711461658
S3_Carbon_NoDR,admm,13,24,0.9711788020904382,0.9431882656298184
S3_Carbon_NoDR,admm,14,1,1.0047033473328388,1.0094288161418108
S3_Carbon_NoDR,admm,14,2,1.0054657904231574,1.0109614557112647
S3_Carbon_NoDR,admm,14,3,0.9597405966295937,0.9211020128189285
S3_Carbon_NoDR,admm,14,4,0.957670468087208,0.9171327254463721
S3_Carbon_NoDR,admm,14,5,0.9579843199837627,0.9177339573347522
S3_Carbon_NoDR,admm,14,6,0.9709343744729072,0.9427135595330957
S3_Carbon_NoDR,admm,14,7,0.9696732304752881,0.9402661739003813
S3_Carbon_NoDR,admm,14,8,0.976631655920699,0.9538093913464065
S3_Carbon_NoDR,admm,14,9,0.9731189391513045,0.9469604697349603
S3_Carbon_NoDR,admm,14,10,0.9687332726621378,0.9384441535626958
S3_Carbon_NoDR,admm,14,11,0.9659350675427377,0.9330305547087934
S3_Carbon_NoDR,admm,14,12,0.9658323667710972,0.9328321607026593
S3_Carbon_NoDR,admm,14,13,0.9657344826737099,0.9326430910250579
S3_Carbon_NoDR,admm,14,14,0.9658967050023534,0.9329564447344033
S3_Carbon_NoDR,admm,14,15,0.966172536364025,0.9334893700240933
S3_Carbon_NoDR,admm,14,16,0.9654999894891982,0.9321902297036418
S3_Carbon_NoDR,admm,14,17,0.964908757921649,0.9310489111138993
S3_Carbon_NoDR,admm,14,18,0.964972137443792,0.9311712260428404
S3_Carbon_NoDR,admm,14,19,0.96498713789673,0.9312001763061226
S3_Carbon_NoDR,admm,14,20,0.9684227846545893,0.9378426898381491
S3_Carbon_NoDR,admm,14,21,0.9753119857386978,0.9512334695255619
S3_Carbon_NoDR,admm,14,22,0.9807435033048411,0.9618578192746529
S3_Carbon_NoDR,admm,14,23,0.9698213307596368,0.940553413596393
S3_Carbon_NoDR,admm,14,24,0.9691151210108317,0.9391841177718391
S3_Carbon_NoDR,admm,15,1,1.0032000351445642,1.006410310514055
S3_Carbon_NoDR,admm,15,2,1.0040167547823688,1.0080496438837194
S3_Carbon_NoDR,admm,15,3,0.9568498208007543,0.9155615795664357
S3_Carbon_NoDR,admm,15,4,0.9550378917649665,0.9120973747068718
S3_Carbon_NoDR,admm,15,5,0.955244721371132,0.9124924777074116
S3_Carbon_NoDR,admm,15,6,0.9666427435163734,0.9343981935928612
